COPT_LEMMA,POS 1,POS 2,FORMS,SENSES
ⲭⲁⲣⲁⲕⲧⲏⲣ,['31'],[],['ϧⲁⲣⲁⲕⲧⲏⲣ'],[]
ⲭⲁⲣⲧⲏⲥ,['31'],[],"['ⲭⲁⲣⲧⲏ', 'ⲭⲁⲣⲇⲏⲥ']",[]
ⲭⲉⲣⲟⲩⲃⲓⲕⲟⲥ,['34'],[],"['ⲭⲉⲣⲟⲩⲃⲓⲛⲓⲕⲟⲛ', 'ⲭⲉⲣⲟⲩⲃⲓⲕⲟⲛ']",[]
ⲭⲱⲛⲏ,['31'],[],['ⲭⲟⲛⲓ'],[]
ⲭⲱⲣⲓⲟⲛ,['31'],[],[],[]
ⲯⲁⲗⲙⲱⲇⲓⲁ,['31'],[],[],[]
ⲯⲏⲫⲓⲥⲙⲁ,['31'],[],['ⲯⲩⲫⲓⲥⲙⲁ'],[]
ⲯⲏⲫⲟⲥ,['31'],[],['ⲯⲩⲫⲟⲥ'],[]
ⲁⲃⲇⲓⲏⲥⲟⲩ,['32'],[],[],[]
ⲁⲃⲉⲛⲏⲣ,['32'],[],['ⲁⲃⲉⲛⲛⲏⲣ'],[]
ⲁⲃⲓⲱⲛ,['32'],[],[],[]
ⲁⲇⲙⲱⲛ,['32'],[],[],[]
ⲁⲇⲱⲛⲁⲓ,['32'],[],[],[]
ⲁⲅⲣⲓⲡⲡⲓⲇⲟⲥ,['32'],[],"['ⲁⲕⲣⲓⲡⲡⲓⲧⲁ', 'ⲁⲕⲣⲓⲡⲓⲇⲟⲥ', 'ⲁⲅⲣⲓⲡⲓⲇⲟⲥ']",[]
ⲁⲓⲑⲁⲗⲁⲥ,['32'],[],[],[]
ⲁⲕⲉⲯⲁⲙⲁ,['32'],[],[],[]
ⲁⲗⲉⲝⲁⲛⲇⲣⲁ,['32'],[],"['ⲁⲗⲉⲝⲁⲛⲇⲣⲓⲁ', 'ⲁⲗⲁⲝⲁⲛⲇⲣⲁ']",[]
ⲁⲙⲙⲱⲛⲓⲟⲥ,['32'],[],"['ⲁⲙⲙⲱⲛⲓⲥ', 'ⲁⲙⲙⲟⲛⲓⲟⲥ']",[]
ⲁⲙⲫⲩⲗⲓⲁ,['32'],[],"['ⲫⲩⲗⲓⲁ', 'ⲁⲛⲫⲩⲗⲓⲁ']",[]
ⲁⲛⲧⲟⲥ,['32'],[],[],[]
ⲁⲡⲁⲛⲟⲩⲃ,['32'],[],[],[]
ⲁⲡⲁⲡⲟⲗⲓⲟⲥ,['32'],[],"['ⲁⲡⲟⲗⲓ', 'ⲁⲡⲁⲡⲟⲗⲓ']",[]
ⲁⲡⲁⲧⲓⲗ,['32'],[],['ⲁⲡⲁⲧⲏⲣ'],[]
ⲁⲣⲟⲩⲥ,['32'],[],[],[]
ⲁⲥⲧⲁⲣⲧⲏ,['32'],[],['ϯⲁⲥⲧⲁⲣⲧⲏ'],[]
ⲁϣϣⲏⲥ,['32'],[],[],[]
ⲃⲁⲣⲃⲱⲓ,['32'],[],[],[]
ⲃⲱⲏⲥ,['32'],[],[],[]
ⲅⲁⲙⲁⲗⲓⲏⲗ,['32'],[],[],[]
ⲅⲉⲣⲙⲁⲛⲓⲕⲟⲥ,['32'],[],[],[]
ⲇⲁⲧⲓⲁⲛⲟⲥ or ⲧⲁⲧⲓⲁⲛⲟⲥ ?,['32'],[],"['ⲧⲁⲧⲓⲁⲛⲟⲥ', 'ⲇⲁⲧⲓⲁⲛⲟⲥ', 'ⲇⲁⲇⲓⲁⲛⲟⲥ', 'ⲇⲁⲇⲓⲛⲓⲁⲛⲟⲥ']",[]
ⲇⲁⲇⲓⲏⲥⲟⲩ,['32'],[],[],[]
ⲇⲁⲓⲙⲱⲛⲓⲁⲕⲟⲥ,['32'],[],['ⲇⲉⲙⲱⲛⲓⲁⲕⲟⲥ'],[]
ⲇⲟⲩⲃⲓⲁⲥ,['32'],[],['ⲇⲟⲩⲃⲓⲁ'],[]
ⲉⲗⲁⲧⲉⲗ El ,['32'],[],['ⲉⲗⲁⲧⲉ'],"[' ""Adil']"
ⲉⲗⲁⲧⲉⲗ,['32'],[],[],[]
ⲉⲗⲏⲛⲏ,['32'],[],['ⲏⲗⲉⲛⲓ'],[]
ⲉⲗⲭⲉⲙⲏⲗ El Kamil,['32'],[],['ⲉⲗⲭⲉⲙⲉⲗ'],[]
ⲉⲗⲭⲉⲙⲏⲗ,['32'],[],[],[]
ⲉⲡⲟⲩⲡⲁⲕⲣ Abou Bekr,['32'],[],['ⲉⲡⲟⲩⲡⲁⲕⲣ'],[]
ⲉⲡⲟⲩϣⲉⲭⲉⲣ Abou Shakir,['32'],[],['ⲉⲡⲟⲩϣⲉⲭⲉⲣ'],[]
ⲉⲣⲁⲕⲗⲏⲥ,['32'],[],"['ⲡⲓⲉⲣⲁⲕⲗⲏⲥ', 'ⲡⲓⲁⲣⲁⲕⲗⲏⲥ', 'ⲁⲣⲁⲕⲗⲏⲥ']",[]
ⲉⲣⲙⲏⲥ,['32'],[],"['ⲡⲓⲉⲣⲙⲏⲥ', 'ⲉⲣⲙⲏ']",[]
ⲉⲩⲇⲟⲝⲓⲁ,['32'],[],[],[]
ⲉⲩⲗⲟⲅⲓⲟⲥ,['32'],[],['ⲉⲩⲗⲟⲅⲓ'],[]
ⲉⲩⲥⲉⲃⲉⲓⲁ,['31'],[],"['ⲉⲩⲥⲉⲃⲓⲁ', 'ⲉⲩⲥⲉⲃⲓⲁ']",[]
ⲉⲩϩⲓⲟⲥ,['32'],[],[],[]
ⲉⲩⲫⲏⲙⲓⲁ,['31'],[],"['ⲉⲩⲫⲩⲙⲓⲁ', 'ⲉⲩⲫⲩⲙⲓⲁ', 'ⲉⲩⲫⲓⲙⲓⲁ', 'ⲉⲩⲫⲓⲙⲓⲁ']",[]
ⲟⲩⲟϩ (apodotic & ,['7'],[],['ⲟⲩⲟϩ'],"[' ""redundant"")']"
ⲁⲑⲣⲏⲃⲓ,['33'],[],[],[]
ⲁⲓⲅⲩⲡⲧⲓⲟⲥ,['33'],[],"['ⲉⲕⲩⲡⲧⲓⲟⲥ', 'ⲉⲅⲓⲡⲧⲓⲟⲥ']",[]
ⲁⲛⲁⲧⲟⲗⲉⲟⲥ,['33'],[],[],[]
ⲁⲛⲧⲓⲟⲭⲉⲟⲥ,['33'],[],[],[]
ⲁⲣⲁⲃⲉⲩⲥ,['33'],[],[],[]
ⲁⲣⲁⲯ (ⲁⲣⲁⲃⲟⲥ) ,['33'],[],['ⲁⲣⲁⲃⲟⲥ'],"[' ""Arab(ic)""']"
ⲁⲣⲙⲉⲛⲓⲁ,['33'],[],"['ϯⲁⲣⲙⲏⲛⲓⲁ', 'ϯⲁⲣⲙⲉⲛⲓⲁ', 'ⲁⲣⲙⲏⲛⲓⲁ']",[]
ⲁⲥⲓⲁ,['33'],[],[],[]
ⲑⲙⲟⲩⲓ,['33'],[],[],[]
ⲓⲃⲉⲣⲟⲥ,['33'],[],['ⲩⲃⲉⲣⲟⲥ'],[]
ⲕⲁⲓⲥ,['33'],[],[],[]
ⲕⲁⲡⲡⲁⲇⲟⲕⲓⲁ,['33'],[],"['ϯⲕⲁⲡⲡⲁⲧⲟⲕⲓⲁ', 'ϯⲕⲁⲡⲡⲁⲇⲟⲕⲓⲁ', 'ⲧⲕⲁⲡⲡⲁⲧⲟⲕⲓⲁ', 'ⲧⲕⲁⲡⲡⲁⲇⲟⲕⲓⲁ', 'ⲕⲁⲡⲡⲁⲧⲟⲕⲓⲁ']",[]
ⲕⲁⲡⲡⲁⲇⲟⲕⲏⲥ,['33'],[],"['ⲕⲁⲡⲁⲧⲟⲕⲟⲥ', 'ⲕⲁⲡⲡⲁⲇⲟⲕⲉⲟⲥ']",[]
ⲕⲟⲗⲑⲁ,['33'],[],[],[]
ⲕⲩⲇⲁⲣⲓⲧⲏⲥ,['33'],[],[],[]
ⲕⲩⲣⲏⲛⲏ,['33'],[],"['ϯⲕⲩⲣⲓⲛϩⲏ', 'ϯⲕⲩⲣⲓⲛⲛⲏ', 'ϯⲕⲩⲣⲓⲛⲏ', 'ϯⲕⲩⲣⲏⲛⲏ', 'ⲕⲩⲣⲓⲛϩⲏ', 'ⲕⲩⲣⲓⲛⲛⲏ']",[]
ⲙⲁⲓⲟⲩⲙⲁ,['33'],[],[],[]
ⲙⲉⲗⲓⲧⲏⲛⲏ,['33'],[],['ⲙⲉⲗⲓⲧⲓⲛⲏ'],[]
ⲙⲉⲗⲓⲧⲱⲛ ,['33'],[],"['ⲙⲉⲗⲓⲧⲟⲛ', 'ⲙⲉⲗⲉⲧⲟⲛ', 'ⲙⲉⲗⲓⲧⲱⲛ']","[' ""of Melitene""']"
ⲙⲓⲥⲧⲣⲁⲙ,['33'],[],[],[]
ⲛⲁⲏⲥⲓ,['33'],[],[],[]
ⲛⲓⲙⲉϣⲟϯ,['33'],[],"['ⲛⲓⲙⲉϣϣⲱⲧ', 'ⲛⲓⲙⲉϣϣⲟϯ', 'ⲛⲓⲙⲉⲛϣⲟϯ', 'ⲛⲓⲙⲉϣⲱϯ']",[]
ⲛⲟⲩⲃⲓⲟⲥ,['33'],[],['ⲛⲟⲡⲓⲟⲥ'],[]
ⲟⲝⲩⲣⲣⲩⲅⲭⲟⲥ,['33'],[],['ⲉⲝⲉⲣⲉⲭⲟⲩ'],[]
ⲡⲁⲓⲙ,['33'],[],[],[]
ⲡⲁⲙⲫⲓⲗⲓⲁ,['33'],[],['ϯⲡⲁⲙⲫⲓⲗⲓⲁ'],[]
ⲡⲁⲛⲁⲩ,['33'],[],[],[]
ⲡⲁⲛⲉⲫⲣⲏ,['33'],[],[],[]
ⲡⲁⲛⲉⲫⲱⲥⲓ,['33'],[],['ⲡⲁⲛⲉϥⲱⲥⲓ'],[]
ⲡⲁⲣⲑⲟⲥ,['33'],[],[],[]
ⲡⲁⲫⲟⲣ,['33'],[],[],[]
ⲡⲉⲣⲉⲙⲟⲩⲛ,['33'],[],[],[]
ⲡⲉⲡⲗⲉⲩ,['33'],[],['ⲡⲟⲩⲡⲗⲁⲩ'],[]
ⲡⲧⲟⲗⲉⲙⲁⲓⲥ,['33'],[],[],[]
ⲥⲙⲩⲣⲛⲁ,['33'],[],[],[]
ⲧⲁⲙⲙⲁ,['33'],[],[],[]
ⲧⲁⲛⲟⲩⲃⲓⲥ,['33'],[],[],[]
ⲧⲁⲩⲃⲁϩ,['33'],[],[],[]
ⲧⲟⲩⲫⲱⲧ,['33'],[],[],[]
ⲧⲣⲓⲡⲟⲗⲓⲥ,['33'],[],[],[]
ⲧϫⲉⲗⲓ,['33'],[],[],[]
ⲫⲓⲟⲙ,['33'],[],[],[]
ⲫⲁⲛⲓϫⲱⲓⲧ,['33'],[],['ⲫⲁⲛⲛⲓϫⲱⲓⲧ'],[]
ⲫⲗⲁⲃⲉⲥ,['33'],[],[],[]
ⲫⲟⲩⲱⲓⲧ,['33'],[],[],[]
ⲫⲣⲩⲅⲓⲁ,['33'],[],['ⲫⲣⲓⲕⲓⲁ'],[]
ⲫⲣⲓⲝ,['33'],[],[],[]
ⲯⲉⲛⲉⲧⲁⲓ,['33'],[],[],[]
ϣⲉⲑⲛⲟⲩϥⲓ,['33'],[],['ϣⲉⲧⲛⲟⲩϥⲓ'],[]
ⲡϣⲱⲧ,['33'],[],['ϣⲱⲧ'],[]
ϣⲱⲧⲡ ,['33'],[' (place name)'],['ϣⲱⲧⲡ'],[]
ϩⲛⲏⲥ,['33'],[],[],[]
ϩⲟⲩⲑⲙⲉⲛ,['33'],[],[],[]
ϫⲉⲙⲛⲟⲩϯ,['32'],[],[],[]
ϯⲉⲣⲃⲓ,['33'],[],[],[]
ϯⲕⲉϣⲣⲱⲙⲓ,['33'],[],['ⲕⲉϣⲣⲱⲙⲓ'],[]
ϯⲗⲟϫ,['33'],[],[],[]
ϯⲙⲉⲛϩⲟⲩⲣ,['33'],[],[],[]
ϯⲫⲣⲉ,['33'],[],[],[]
ϯⲭⲁⲗⲁ,['33'],[],[],[]
ϯϫⲉⲫⲣⲟⲛⲉ,['33'],[],[],[]
ⲧⲣⲁⲕⲓⲁⲗⲓ,['32'],[],[],[]
ⲥⲕⲁⲙⲁⲛⲇⲣⲟⲥ ,['33'],[' (*) (river)'],"['ϯⲕⲁⲙⲁⲛⲇⲣⲁ', 'ⲕⲁⲙⲁⲛⲇⲣⲟⲥ', 'ⲕⲁⲙⲁⲛⲇⲣⲁ']",[]
ⲥⲕⲁⲙⲁⲛⲇⲣⲟⲥ ,['32'],[' (god)'],"['ϯⲕⲁⲙⲁⲛⲇⲣⲁ', 'ⲕⲁⲙⲁⲛⲇⲣⲟⲥ', 'ⲕⲁⲙⲁⲛⲇⲣⲁ']",[]
ⲍⲱⲅⲣⲁⲧⲱⲣ,['32'],[],[],[]
ⲍⲱⲧⲏⲣⲓⲭⲟⲥ,['32'],[],[],[]
ⲑⲉⲟⲅⲛⲱⲥⲧⲁ,['32'],[],[],[]
ⲑⲉⲟⲇⲱⲣⲁ,['32'],[],[],[]
ⲑⲉⲟⲧⲓⲙⲟⲥ,['32'],[],"['ⲑⲉⲟⲧⲏⲙⲟⲥ', 'ⲑⲉⲟⲇⲓⲙⲟⲥ']",[]
ⲑⲉⲟⲫⲁⲛⲏⲥ,['32'],[],[],[]
ⲑⲟⲩⲁⲥⲓⲁ,['32'],[],[],[]
ⲓⲟⲩⲃⲓⲁⲛⲟⲥ,['32'],[],[],[]
ⲓⲟⲩⲇⲓⲇ,['32'],[],[],[]
ⲓⲟⲩⲥⲓⲟⲥ,['32'],[],[],[]
ⲓⲥⲟⲩⲃⲏⲛ,['32'],[],[],[]
ⲓⲥⲭⲩⲣⲱⲛ,['32'],[],[],[]
ⲓⲱⲁⲃ,['32'],[],[],[]
ⲓⲱⲃⲓⲛⲟⲥ,['32'],[],[],[]
ⲕⲁⲗⲓⲙⲁⲭⲟⲥ,['32'],[],[],[]
ⲕⲁⲗⲗⲏⲛⲓⲕⲟⲥ,['32'],[],['ⲕⲁⲗⲏⲛⲓⲕⲟⲥ'],[]
ⲕⲁⲥⲓⲁ,['32'],[],[],[]
ⲕⲉⲧⲧⲓⲗⲟⲥ,['32'],[],[],[]
ⲕⲓⲣⲁⲣⲁ,['32'],[],['ⲕⲩⲣⲁⲣⲁ'],[]
ⲕⲓⲣⲓⲁⲛⲓ,['32'],[],[],[]
ⲕⲓⲣⲓⲛⲛⲉⲟⲥ,['32'],[],[],[]
ⲕⲗⲁⲩⲇⲁⲛⲏ,['32'],[],[],[]
ⲕⲗⲏⲕⲱⲛ,['32'],[],[],[]
ⲕⲟⲓⲛ,['32'],[],[],[]
ⲕⲟⲛⲇⲏⲗⲓⲁⲛⲟⲥ,['32'],[],[],[]
ⲕⲟⲩⲃⲓⲧⲗⲁⲥ,['32'],[],['ⲕⲟⲩⲃⲓⲧⲗⲁⲁⲥ'],[]
ⲕⲟⲥⲙⲁⲥ,['32'],[],"['ⲕⲱⲥⲙⲁ', 'ⲕⲟⲥⲙⲁ']",[]
ⲕⲣⲁϫⲱⲛ,['32'],[],[],[]
ⲕⲩⲡⲣⲓⲁⲛⲟⲥ,['32'],[],[],[]
ⲕⲱⲛⲥⲧⲁⲛⲧⲓⲟⲥ,['32'],[],['ⲕⲱⲥⲧⲁⲛⲧⲓⲟⲥ'],[]
ⲗⲁⲕⲁⲣⲱⲛ,['32'],[],['ⲗⲁⲣⲱⲛ'],[]
ⲗⲁⲥⲓⲣⲓ,['32'],[],[],[]
ⲗⲁⲥⲓⲣⲓⲁⲛⲏ,['32'],[],[],[]
ⲗⲟⲩⲕⲓⲟⲥ,['32'],[],[],[]
ⲗⲩⲥⲓⲁⲥ,['32'],[],['ⲗⲟⲩⲥⲓⲁⲥ'],[]
ⲙⲁⲅⲙⲉⲛⲧⲓⲟⲥ,['32'],[],['ⲙⲁⲕⲙⲉⲛⲧⲓⲟⲥ'],[]
ⲙⲁⲛⲇⲟⲩⲕⲓⲁⲛⲟⲥ,['32'],[],[],[]
ⲙⲁⲝⲓⲙⲓⲛⲓⲁⲛⲟⲥ,['32'],[],['ⲙⲁⲝⲏⲙⲓⲛⲓⲁⲛⲟⲥ'],[]
ⲙⲁⲣⲕⲉⲗⲟⲥ,['32'],[],[],[]
ⲙⲁⲣⲕⲓⲁⲛⲟⲥ,['32'],[],[],[]
ⲙⲁⲥⲧⲉⲙⲁ,['32'],[],[],[]
ⲙⲟⲩϩⲁⲙⲙⲉⲧ,['32'],[],[],[]
ⲛⲏⲣ,['32'],[],[],[]
ⲛⲏⲣⲱⲛ,['32'],[],['ⲛⲉⲣⲱⲛ'],[]
ⲛⲓⲕⲁⲛⲱⲣ,['32'],[],['ⲛⲓⲕⲁⲛⲟⲣ'],[]
ⲛⲓⲕⲟⲙⲓⲟⲛ,['32'],[],[],[]
ⲛⲓⲕⲩⲧⲏⲥ,['32'],[],[],[]
ⲛⲟⲩⲙⲉⲣⲓⲁⲛⲟⲥ,['32'],[],[],[]
ⲝⲟⲩ,['32'],[],[],[]
ⲟⲗⲟⲫⲉⲣⲛⲏⲥ,['32'],[],['ⲁⲗⲗⲟⲫⲉⲣⲛⲏⲥ'],[]
ⲟⲛⲛⲟⲩⲣⲓⲟⲥ,['32'],[],[],[]
ⲟⲛⲟⲥⲓⲫⲟⲣⲟⲥ,['32'],[],[],[]
ⲟⲩⲣⲓⲁⲥ,['32'],[],[],[]
ⲟⲫⲁⲛⲓ,['32'],[],[],[]
ⲡⲁⲛⲏⲅⲩⲣⲓⲕⲟⲥ,['34'],[],"['ⲡⲁⲛⲏⲅⲏⲣⲟⲥ', 'ⲡⲁⲛⲓⲕⲓⲣⲟⲥ', 'ⲡⲁⲛⲓⲕⲩⲣⲟⲥ']",[]
ⲡⲁⲥⲩⲛⲕⲣⲁⲧⲟⲥ,['32'],[],"['ⲡⲁⲥⲩⲛⲕⲣⲁⲧⲱⲣ', 'ⲡⲁⲥⲩⲛⲕⲣⲁⲧⲏⲥ', 'ⲡⲁⲥⲓⲛⲕⲣⲁⲧⲟⲥ']",[]
ⲡⲉⲧⲥⲓⲣⲓ,['32'],[],[],[]
ⲡⲓⲥⲕⲉⲗⲟⲥ,['32'],[],[],[]
ⲡⲗⲱⲟⲩ,['32'],[],[],[]
ⲡⲟⲙⲡⲓⲟⲥ,['32'],[],[],[]
ⲡⲟⲥⲉⲓⲇⲱⲛ,['32'],[],"['ⲡⲟⲥⲓⲧⲱⲛ', 'ⲡⲟⲥⲓⲇⲱⲛ']",[]
ⲡⲟⲩⲗⲉⲟⲩ,['32'],[],[],[]
ⲡⲟⲩⲗϥⲁⲣⲁϫ,['32'],[],[],[]
ⲡⲟⲩⲡⲗⲓⲟⲥ,['32'],[],[],[]
ⲡⲣⲟⲧⲉⲣⲓⲟⲥ,['32'],[],['ⲡⲣⲟⲧⲉⲣⲓ'],[]
ⲡⲧⲟⲗⲉⲙⲁⲓⲟⲥ,['32'],[],"['ⲡⲧⲟⲗⲟⲙⲉⲟⲥ', 'ⲡⲧⲟⲗⲉⲙⲉⲟⲥ']",[]
ⲣⲁⲕⲓⲗⲗⲟⲥ,['32'],[],['ⲣⲁⲕⲗⲓⲗⲟⲥ'],[]
ⲥⲁⲁⲣ,['32'],[],[],[]
ⲥⲁⲕⲗⲁⲃⲁⲱⲑ,['32'],[],[],[]
ⲥⲁⲣⲁⲡⲁⲙⲱⲛ,['32'],[],[],[]
ⲥⲁⲣⲁⲑⲓⲏⲗ,['32'],[],[],[]
ⲥⲁⲣⲫⲁⲧ,['32'],[],[],[]
ⲥⲁⲧⲁⲛⲁⲏⲗ,['32'],[],[],[]
ⲥⲉⲃⲁⲥⲧⲓⲁⲛⲟⲥ,['32'],[],['ⲥⲉⲃⲉⲥⲧⲓⲁⲛⲟⲥ'],[]
ⲥⲉⲣⲅⲓⲟⲥ,['32'],[],[],[]
ⲥⲏⲑ,['32'],[],[],[]
ⲥⲓⲗⲁⲥ,['32'],[],[],[]
ⲥⲓⲙⲉⲓ,['32'],[],['ⲥⲩⲙⲉⲓ'],[]
ⲥⲓⲣⲓⲛⲏ,['32'],[],[],[]
ⲥⲟⲩⲣⲓⲛⲁ,['32'],[],[],[]
ⲥⲟⲩⲥⲁⲛⲛⲁ,['32'],[],[],[]
ⲅⲟⲗⲓⲁⲑ,['32'],[],['ⲕⲟⲗⲓⲁⲑ'],[]
ⲕⲁⲥⲥⲓⲥ ,['31'],[' (?) Lat. cassis (?)'],['ⲕⲁⲥⲓⲥ'],[]
ⲕⲁⲥⲥⲓⲥ,['31'],[],[],[]
ϧⲱⲕ ,['1'],[],"['ϧⲟⲕ', 'ϧⲱⲕ']","[' ""girdle, breastplate""']"
ϩⲟⲕⲥ ,['1'],[],['ϩⲟⲕⲥ'],"[' ""scraper""']"
ⲉⲗⲉⲩⲑⲉⲣⲓⲁ,['31'],[],[],[]
ϯⲛⲟⲩ ,['6'],[' (postpositive particle)'],['ϯⲛⲟⲩ'],[]
ⲛⲁⲓⲁⲧ⸗ ,['1'],[],"['ⲛⲁⲓⲁⲧϥ', 'ⲛⲓⲁⲧϥ', 'ⲛⲁⲓⲁⲧⲥ', 'ⲛⲓⲁⲧⲥ', 'ⲛⲁⲓⲁⲧⲟⲩ', 'ⲛⲓⲁⲧⲟⲩ']","[' ""blessed""']"
ⲁⲙⲫⲓⲃⲁⲗⲗⲉⲓⲛ,['35'],[],"['ⲁⲙⲫⲓⲃⲁⲗⲗⲓ', 'ⲁⲛⲫⲓⲃⲁⲗⲓⲛ', 'ⲁⲙⲫⲓⲃⲁⲗⲓⲛ', 'ⲁⲙⲫⲓⲃⲁⲗⲗⲓⲛ']",[]
ⲃⲉⲉⲗⲍⲉⲃⲟⲩⲗ,['32'],[],['ⲃⲉⲗⲍⲉⲃⲟⲩⲗ'],[]
ⲓⲁⲓⲣⲟⲥ,['32'],[],[],[]
ⲓⲱⲁⲕⲓⲙ,['32'],[],[],[]
ⲡⲁⲣⲑⲉⲛⲓⲕⲟⲥ,['34'],[],"['ⲡⲁⲣⲑⲉⲛⲓⲕⲟⲛ', 'ⲡⲁⲣⲑⲉⲛⲓⲕⲏ']",[]
ⲥⲕⲉⲡⲁⲥⲙⲁ,['31'],[],[],[]
ⲃⲁⲧⲟⲥ ,['31'],[],"['ⲃⲁⲑⲟⲥ', 'ⲃⲁⲧⲟⲥ']","[' ""bramble""']"
ⲓⲇⲓⲑⲟⲩⲛ,['32'],[],[],[]
ⲭⲉⲧⲧⲁⲓⲟⲥ,['33'],[],['ⲭⲉⲧⲧⲉⲟⲥ'],[]
ⲫⲉⲣⲉⲍⲁⲓⲟⲥ,['33'],[],['ⲫⲉⲣⲉⲥⲉⲟⲥ'],[]
ⲉⲩⲁⲓⲟⲥ,['33'],[],['ⲉⲩⲉⲟⲥ'],[]
ⲅⲉⲣⲅⲉⲥⲁⲓⲟⲥ,['33'],[],['ⲅⲉⲣⲅⲉⲥⲉⲟⲥ'],[]
ⲁⲗⲥⲟⲥ,['31'],[],[],[]
ϣⲟⲩⲓⲉ ,['1'],[],['ϣⲟⲩⲓⲉ'],"[' ""(what is) dry""']"
ⲛⲁⲓⲇ,['33'],[],[],[]
ⲃⲉⲃⲁⲓⲟⲩⲛ ,['35'],[' (ⲃⲉⲃⲉⲱⲛⲓⲛ)'],['ⲃⲉⲃⲉⲱⲛⲓⲛ'],[]
ⲡⲣⲟⲃⲗⲏⲙⲁ,['31'],[],[],[]
ⲡⲩⲝⲓⲟⲛ,['31'],[],[],[]
ⲕⲁⲛⲑⲁⲣⲟⲥ,['31'],[],[],[]
ⲇⲓⲁⲯⲁⲗⲙⲁ,['31'],[],[],[]
ⲙⲁⲇⲓⲁⲙ,['33'],[],['ⲙⲁⲍⲓϩⲁⲙ'],[]
ⲭⲁⲣⲣⲁⲛ,['33'],[],['ⲭⲁⲣⲁⲛ'],[]
ⲉⲅⲭⲁⲗⲱⲧⲟⲥ (*) ,['34'],[],['ⲉⲅⲭⲁⲗⲱⲧⲟⲥ'],"[' ""bridled""(?)']"
ⲕⲁⲗⲗⲓⲅⲣⲁⲫⲉⲓⲛ,['35'],[],"['ⲕⲁⲗⲟⲅⲣⲁⲫⲏ', 'ⲕⲁⲗⲗⲓⲅⲣⲁⲫⲓⲛ', 'ⲕⲁⲗⲓⲅⲣⲁⲫⲓⲛ']",[]
ⲕⲁⲗⲗⲓⲅⲣⲁⲫⲓⲁ,['31'],[],"['ⲕⲁⲗⲟⲅⲣⲁⲫⲏ', 'ⲕⲁⲗⲓⲅⲣⲁⲫⲓⲁ']",[]
ⲕⲓⲗⲓⲕⲓⲁ,['33'],[],['ⲕⲩⲗⲓⲕⲓⲁ'],[]
ⲥⲓⲕⲁⲣⲓⲟⲥ,['31'],[],[],[]
ⲧⲣⲁⲓⲁⲛⲟⲥ,['32'],[],['ⲧⲁⲣⲥⲟⲥ'],[]
ⲟⲕⲧⲁⲛⲟⲩⲙⲓⲟⲛ,['31'],[],"['ⲱⲕⲧⲁⲛⲟⲩⲙⲓ', 'ⲟⲕⲧⲁⲛⲟⲩⲙⲓ']",[]
ⲡⲣⲟⲥⲧⲁⲥⲓⲁ,['31'],[],[],[]
ⲧⲉⲗⲱⲛⲓⲟⲛ,['31'],[],['ⲧⲉⲗⲟⲛⲓⲟⲛ'],[]
ⲣⲟⲕⲉⲗⲗⲓⲁⲛⲟⲥ ,['32'],[' (ϩⲣⲟⲕⲉⲗⲗⲓⲁⲛⲟⲥ)'],"['ϩⲣⲟⲕⲉⲗⲗⲓⲁⲛⲟⲥ', 'ϩⲣⲟⲕⲉⲗⲓⲁⲛⲟⲥ']",[]
ⲑⲁⲗⲁⲥⲥⲁ,['31'],[],"['ⲑⲁⲗⲗⲁⲥⲁ', 'ⲑⲁⲗⲁⲥⲁ']",[]
ⲥⲧⲓⲭⲟⲥ iterated,['31'],[],"['ⲥⲧⲩⲭⲟⲥ', 'ⲥⲧⲓⲭⲟⲥ']",[]
ⲥⲱⲧⲏⲣⲓⲭⲟⲥ,['32'],[],[],[]
ⲕⲱⲛⲥⲧⲁⲛⲥ ,['32'],[' (?)'],['ⲕⲟⲥⲧⲟⲥ'],[]
ⲫⲱⲕⲁⲥ,['32'],[],['ⲡⲟⲩⲕⲁ'],[]
ⲙⲁⲩⲣⲓⲕⲓⲟⲥ,['32'],[],['ⲙⲁⲩⲣⲓⲕⲓ'],[]
ⲉⲝⲟⲣⲓⲥⲧⲓⲁ,['31'],[],['ⲉⲝⲱⲣⲓⲥⲧⲓⲁ'],[]
ⲥⲛⲁⲩ] ⲃ̅ ,['1'],[],"['ⲥⲛⲁⲩ', 'ⲃ', 'ⲥⲛⲁ']","[' ""Monday""']"
ϣⲟⲙⲧ] ⲅ̅ ,['1'],[],"['ϣⲟⲙⲧ', 'ⲅ']","[' ""Tuesday""']"
ϥⲧⲱⲟⲩ] ⲇ̅ ,['1'],[],"['ϥⲧⲱⲟⲩ', 'ⲇ']","[' ""Wednesday""']"
ϯⲟⲩ] ⲉ̅ ,['1'],[],"['ϯⲟⲩ', 'ⲧⲓⲟⲩ', 'ⲉ']","[' ""Thursday""']"
ⲥⲱⲟⲩ] ⲋ̅ ,['1'],[],"['ⲥⲱⲟⲩ', 'ⲋ']","[' ""Friday""']"
ϣⲟⲙⲧ iterated,['1'],[],"['ϣⲟⲙⲧ', 'ⲅ']",[]
ⲑⲁⲛⲁⲏⲗ,['32'],[],[],[]
ⲡⲁⲓⲉ,['32'],[],[],[]
ⲡⲁⲛⲉ,['32'],[],[],[]
ⲡⲓⲗⲟ,['32'],[],[],[]
ⲡⲁⲣⲉⲩⲥ,['32'],[],[],[]
ⲡⲁⲧⲱ,['32'],[],[],[]
