ID,DICT,MOT,"MOT_TRI,C,60",CD_MOT,TYPE,"REF_LEMME,C,90",id_1,pos_1,id_2,pos_2,id_3,pos_3,id_4,pos_4,id_5,pos_5,id_6,pos_6,id_7,pos_7,id_8,pos_8,id_9,pos_9,id_10,pos_10
6555,DACT,ⲧⲃⲃⲟⲩⲏⲟⲩ,ⲧⲃⲃⲩⲩ    ⲏ11,6555,2,2864 5,2864,5,,,,,,,,,,,,,,,,,,
6556,DACT,"ⲙⲧⲁⲛ] ⲙⲁⲧⲛⲉ† ""be easy (to)""","ⲙⲧⲛ  ⲁ 3 ⲙⲁⲧⲛⲉ† ""be easy (to)""",6556,1,6556 5,6556,5,,,,,,,,,,,,,,,,,,
6557,DACT,ϩⲓϩⲣⲙ,ϩϩⲣⲙ ⲓ  2,6557,2,6559 8,6559,8,,,,,,,,,,,,,,,,,,
6558,DACT,ϩⲓϩⲣⲛ,ϩϩⲣⲛ ⲓ  2,6558,2,6559 8,6559,8,,,,,,,,,,,,,,,,,,
6559,DACT,"ϩⲓϩⲣⲛ-, ϩⲓϩⲣⲉ⸗","ϩϩⲣⲛ ⲓ    2-, ϩⲓϩⲣⲉ⸗",6559,1,6559 8,6559,8,,,,,,,,,,,,,,,,,,
6560,DACT,ϩⲓϩⲣⲉⲥ,ϩϩⲣⲥ ⲓ ⲉ2,6560,2,6559 8,6559,8,,,,,,,,,,,,,,,,,,
6561,DACT,ϩⲓϩⲣⲉⲩ,ϩϩⲣⲩ ⲓ ⲉ22,6561,2,6559 8,6559,8,,,,,,,,,,,,,,,,,,
6562,DACT,ϩⲓϩⲣⲉϥ,ϩϩⲣϥ ⲓ ⲉ2,6562,2,6559 8,6559,8,,,,,,,,,,,,,,,,,,
6563,DACT,ⳉⲁⲗⲟⲩ,ⳉⲗ ⲁⲩ1,6563,2,1444 5   1445 5,1444,5,1445,5,,,,,,,,,,,,,,,,
6564,DACT,ⳉⲁⲗⲕ,ⳉⲗⲕ ⲁ,6564,2,1444 5   1445 5,1444,5,1445,5,,,,,,,,,,,,,,,,
6565,DACT,ⳉⲁⲗⲥ,ⳉⲗⲥ ⲁ,6565,2,1444 5   1445 5,1444,5,1445,5,,,,,,,,,,,,,,,,
6566,DACT,ⳉⲁⲗϥ,ⳉⲗϥ ⲁ,6566,2,1444 5   1445 5,1444,5,1445,5,,,,,,,,,,,,,,,,
6567,DACT,ⲡⲁⲕ,ⲡⲕ ⲁ,6567,2,6568 5,6568,5,,,,,,,,,,,,,,,,,,
6568,DACT,"ⲡⲁⲕⲉ (*) ""be light, thin""","ⲡⲕ ⲁⲉ (*) ""be light, thin""",6568,1,6568 5,6568,5,,,,,,,,,,,,,,,,,,
6569,DACT,ⲥⲣⲙⲣⲱⲙⲟⲩ,ⲥⲣⲙⲣⲙ    ⲱⲩ1,6569,2,6571 5,6571,5,,,,,,,,,,,,,,,,,,
6570,DACT,ⲥⲣⲁⲙⲣⲙ,ⲥⲣⲙⲧⲙ  ⲁ,6570,2,6571 5,6571,5,,,,,,,,,,,,,,,,,,
6571,DACT,"ⲥⲣⲁⲙⲣⲙ ""daze, bemuse""","ⲥⲣⲙⲣⲙ  ⲁ   ""daze, bemuse""",6571,1,6571 5,6571,5,,,,,,,,,,,,,,,,,,
6572,DACT,ⲥⲣⲙⲣⲱⲙⲥ,ⲥⲣⲙⲣⲙⲥ    ⲱ,6572,2,6571 5,6571,5,,,,,,,,,,,,,,,,,,
6573,DACT,ⲥⲣⲙⲣⲱⲙϥ,ⲥⲣⲙⲣⲙϥ    ⲱ,6573,2,6571 5,6571,5,,,,,,,,,,,,,,,,,,
6574,DACT,ⲑⲣϣⲁⲓ,ⲧϩⲣϣⲓ    ⲁ2,6574,2,5822 5,5822,5,,,,,,,,,,,,,,,,,,
6575,DACT,ⲑⲣϣⲁⲕ,ⲧϩⲣϣⲕ    ⲁ,6575,2,5822 5,5822,5,,,,,,,,,,,,,,,,,,
6576,DACT,ⲑⲣϣⲁⲛ,ⲧϩⲣϣⲛ    ⲁ,6576,2,5822 5,5822,5,,,,,,,,,,,,,,,,,,
6577,DACT,ⲱⲕ,ⲱⲕ,6577,2,6578 5,6578,5,,,,,,,,,,,,,,,,,,
6578,DACT,"ⲱⲕ ""be pleased""","ⲱⲕ   ""be pleased""",6578,1,6578 5,6578,5,,,,,,,,,,,,,,,,,,
6579,DACT,ϩⲁⲃⲥⲕ,ϩⲃⲥⲕ ⲁ,6579,2,736 5,736,5,,,,,,,,,,,,,,,,,,
6580,DACT,ϩⲁⲃⲥⲧ,ϩⲃⲥⲧ ⲁ,6580,2,736 5,736,5,,,,,,,,,,,,,,,,,,
6581,DACT,ϩⲁⲗⲓⲗ,ϩⲗⲗ ⲁⲓ2,6581,2,6582 1,6582,1,,,,,,,,,,,,,,,,,,
6582,DACT,"ϩⲁⲗⲓⲗ ""beetle""(?) or ""worm""(?)","ϩⲗⲗ ⲁⲓ2 ""beetle""(?) or ""worm""(?)",6582,1,6582 1,6582,1,,,,,,,,,,,,,,,,,,
6583,DACT,ϩⲁⲟⲩ,ϩⲩ ⲁ1,6583,2,222 5,222,5,,,,,,,,,,,,,,,,,,
6584,DACT,ⲁⲥⲭⲏⲙⲟⲥⲩⲛⲏ,ⲁⲥⲭⲏⲙⲟⲥⲩⲛⲏ,6584,1,658431,6584,31,,,,,,,,,,,,,,,,,,
6585,DACT,ⲁⲥϫⲏⲙⲟⲥⲩⲛⲏ,ⲁⲥϫⲏⲙⲟⲥⲩⲛⲏ,6585,2,658431,6584,31,,,,,,,,,,,,,,,,,,
6586,DACT,ⲉⲡⲓⲃⲟⲩⲗⲟⲥ,ⲉⲡⲓⲃⲟⲩⲗⲟⲥ,6586,1,658631,6586,31,,,,,,,,,,,,,,,,,,
6587,DACT,ⲛⲏⲫⲉⲓ,ⲛⲏⲫⲉⲓ,6587,1,658735,6587,35,,,,,,,,,,,,,,,,,,
6588,DACT,ⲛⲏⲫⲓ,ⲛⲏⲫⲓ,6588,2,658735,6587,35,,,,,,,,,,,,,,,,,,
6589,DACT,ⲕⲁⲧⲁⲫⲣⲟⲛⲏⲧⲏⲥ,ⲕⲁⲧⲁⲫⲣⲟⲛⲏⲧⲏⲥ,6589,1,658934,6589,34,,,,,,,,,,,,,,,,,,
6590,DACT,ⲡⲗⲁⲥⲙⲁ,ⲡⲗⲁⲥⲙⲁ,6590,1,659031,6590,31,,,,,,,,,,,,,,,,,,
6591,DACT,ⲡⲗⲁⲥⲥⲁ,ⲡⲗⲁⲥⲥⲁ,6591,2,279535,2795,35,,,,,,,,,,,,,,,,,,
6592,DACT,ⲡⲣⲟⲃⲗⲏⲙⲁ,ⲡⲣⲟⲃⲗⲏⲙⲁ,6592,1,659231,6592,31,,,,,,,,,,,,,,,,,,
6593,DACT,ⲡⲩⲝⲓⲟⲛ,ⲡⲩⲝⲓⲟⲛ,6593,1,659331,6593,31,,,,,,,,,,,,,,,,,,
6594,DACT,ⲇⲓⲁⲯⲁⲗⲙⲁ,ⲇⲓⲁⲯⲁⲗⲙⲁ,6594,1,659431,6594,31,,,,,,,,,,,,,,,,,,
6595,DACT,ⲙⲁⲇⲓⲁⲙ,ⲙⲁⲇⲓⲁⲙ,6595,2,659633   434933,6596,33,4349,33,,,,,,,,,,,,,,,,
6596,DACT,ⲙⲁⲇⲓⲁⲙ (ⲙⲁⲇⲓϩⲁⲙ),ⲙⲁⲇⲓⲁⲙ (ⲙⲁⲇⲓϩⲁⲙ),6596,1,659633,6596,33,,,,,,,,,,,,,,,,,,
6597,DACT,ⲙⲁⲇⲓϩⲁⲙ,ⲙⲁⲇⲓϩⲁⲙ,6597,2,659633   434933,6596,33,4349,33,,,,,,,,,,,,,,,,
6598,DACT,ⲉⲝⲓⲥ,ⲉⲝⲓⲥ,6598,2,659931,6599,31,,,,,,,,,,,,,,,,,,
6599,DACT,ⲉⲝⲓⲥ (ϩⲉⲝⲓⲥ),ⲉⲝⲓⲥ (ϩⲉⲝⲓⲥ),6599,1,659931,6599,31,,,,,,,,,,,,,,,,,,
6600,DACT,ϩⲉⲝⲓⲥ,ϩⲉⲝⲓⲥ,6600,2,659931,6599,31,,,,,,,,,,,,,,,,,,
6601,DACT,ⲟⲣⲙⲏ,ⲟⲣⲙⲏ,6601,2,660231,6602,31,,,,,,,,,,,,,,,,,,
6602,DACT,ⲟⲣⲙⲏ (ϩⲟⲣⲙⲏ),ⲟⲣⲙⲏ (ϩⲟⲣⲙⲏ),6602,1,660231,6602,31,,,,,,,,,,,,,,,,,,
6603,DACT,ϩⲟⲣⲙⲏ,ϩⲟⲣⲙⲏ,6603,2,660231,6602,31,,,,,,,,,,,,,,,,,,
6604,DACT,ⲙⲉⲧⲁⲃⲟⲗⲏ,ⲙⲉⲧⲁⲃⲟⲗⲏ,6604,1,660431,6604,31,,,,,,,,,,,,,,,,,,
6605,DACT,ⲫⲁⲣⲁⲛ,ⲫⲁⲣⲁⲛ,6605,1,660533,6605,33,,,,,,,,,,,,,,,,,,
6606,DACT,ⲭⲁⲗⲓⲛⲟⲥ,ⲭⲁⲗⲓⲛⲟⲥ,6606,1,660631,6606,31,,,,,,,,,,,,,,,,,,
6607,DACT,ⲭⲣⲉⲓⲥⲧⲟⲥ,ⲭⲣⲉⲓⲥⲧⲟⲥ,6607,2,355631   355632,3556,31,3556,32,,,,,,,,,,,,,,,,
6608,DACT,ⲉⲓⲉⲣⲱⲟⲩ,ⲓⲣⲩ ⲉⲱ11,6608,2,4337 1,4337,1,,,,,,,,,,,,,,,,,,
6609,DACT,ⲗⲟⲩⲥⲉ,ⲗⲥ ⲩⲉ1,6609,2,6610 5,6610,5,,,,,,,,,,,,,,,,,,
6610,DACT,"ⲗⲟⲩ(ⲟⲩ)ⲥⲉ ""crush, bruise""","ⲗⲥ ⲩⲩⲉ11 ""crush, bruise""",6610,1,6610 5,6610,5,,,,,,,,,,,,,,,,,,
6611,DACT,ⲗⲟⲩⲟⲩⲥⲉ,ⲗⲥ ⲩⲩⲉ11,6611,2,6610 5,6610,5,,,,,,,,,,,,,,,,,,
6612,DACT,ϣⲗⲁϩ,ϣⲗϩ  ⲁ,6612,2,6613 5,6613,5,,,,,,,,,,,,,,,,,,
6613,DACT,"ϣⲗⲁϩ ""be afraid""","ϣⲗϩ  ⲁ ""be afraid""",6613,1,6613 5,6613,5,,,,,,,,,,,,,,,,,,
6614,DACT,~ⲃⲣⲏϭⲉ,~ⲃⲣϭ   ⲏⲉ,6614,2,5872 1,5872,1,,,,,,,,,,,,,,,,,,
6615,DACT,~ⲱⲛϩ,~ⲛϩ ⲱ,6615,2,820 5,820,5,,,,,,,,,,,,,,,,,,
6616,DACT,~ⳉⲡⲟ,~ⳉⲡ   ⲟ,6616,2,763 5,763,5,,,,,,,,,,,,,,,,,,
6617,DACT,ⲉⲓⲁⲁⲧ,ⲓⲧ ⲁⲁ1,6617,2,2970 5,2970,5,,,,,,,,,,,,,,,,,,
6618,DACT,ⲙⲁⲧⲉ,ⲙⲧ ⲁⲉ,6618,2,698 5    699 5,698,5,699,5,,,,,,,,,,,,,,,,
6619,DACT,ⲛϩⲱⲡ,ⲛϩⲡ  ⲱ,6619,2,1498 9,1498,9,,,,,,,,,,,,,,,,,,
6620,DACT,ⲩⲉⲛ,ⲩⲛ ⲉ2,6620,2,1640 5,1640,5,,,,,,,,,,,,,,,,,,
6621,DACT,ⲉⲁⲣ,ⲉⲁⲣ,6621,3,662131     1113,6621,31,11,13,,,,,,,,,,,,,,,,
6622,DACT,ⲓⲉⲥⲥⲁⲓ,ⲓⲉⲥⲥⲁⲓ,6622,1,662232,6622,32,,,,,,,,,,,,,,,,,,
6623,DACT,ⲙⲏⲡⲱⲥ,ⲙⲏⲡⲱⲥ,6623,1,662337,6623,37,,,,,,,,,,,,,,,,,,
6624,DACT,ⲡⲣⲁⲝⲉⲓⲥ,ⲡⲣⲁⲝⲉⲓⲥ,6624,2,590831,5908,31,,,,,,,,,,,,,,,,,,
6625,DACT,ⲡⲭⲥ,ⲡⲭⲥ,6625,2,355632,3556,32,,,,,,,,,,,,,,,,,,
6626,DACT,ⲡⲉⲭⲥ,ⲡⲉⲭⲥ,6626,2,355632,3556,32,,,,,,,,,,,,,,,,,,
6627,DACT,ⲙⲁ] indef. adverbials,ⲙ ⲁ 3 indefinite adverbials,6627,1,6627 9,6627,9,,,,,,,,,,,,,,,,,,
6628,DACT,ⲛⲕⲉⲙⲁ,ⲛⲕⲙ  ⲉⲁ,6628,2,6627 9,6627,9,,,,,,,,,,,,,,,,,,
6629,DACT,ⲛⲟⲩⲙⲁ,ⲛⲙ ⲩⲁ1,6629,2,6627 9,6627,9,,,,,,,,,,,,,,,,,,
6630,DACT,ⳉⲛⲟⲩⲙⲁ,ⳉⲛⲙ  ⲩⲁ1,6630,2,6627 9,6627,9,,,,,,,,,,,,,,,,,,
6631,DACT,ⲡⲣⲟⲥⲕⲁⲓⲉⲥⲑⲁⲓ,ⲡⲣⲟⲥⲕⲁⲓⲉⲥⲑⲁⲓ,6631,1,663135,6631,35,,,,,,,,,,,,,,,,,,
6632,DACT,ⲙⲉⲣⲟⲥ,ⲙⲉⲣⲟⲥ,6632,1,663231,6632,31,,,,,,,,,,,,,,,,,,
6633,DACT,ⲗⲉⲩⲉⲓⲧⲏⲥ,ⲗⲉⲩⲉⲓⲧⲏⲥ,6633,2,438033,4380,33,,,,,,,,,,,,,,,,,,
6634,DACT,ⲗⲁⲃⲁⲛ,ⲗⲁⲃⲁⲛ,6634,1,663432,6634,32,,,,,,,,,,,,,,,,,,
6635,DACT,ⲩⲉ,ⲩ ⲉ2,6635,2,583 1   242510,583,1,2425,10,,,,,,,,,,,,,,,,
6636,DACT,ⲩⲛⲧⲉⲓ,ⲩⲛⲧⲓ   ⲉ22,6636,2,250 5,250,5,,,,,,,,,,,,,,,,,,
6637,DACT,ⲩⲛⲧⲉⲛ,ⲩⲛⲧⲛ   ⲉ2,6637,2,250 5,250,5,,,,,,,,,,,,,,,,,,
6638,DACT,ⲁⲡⲁⲧⲟⲟⲧⲟⲩ,ⲁⲡⲧⲧ  ⲁⲟⲟⲩ1,6638,2,5720 8,5720,8,,,,,,,,,,,,,,,,,,
6639,DACT,ⲁⲡⲁⲧⲟⲟⲧⲛⲉ,ⲁⲡⲧⲧⲛ  ⲁⲟⲟ ⲉ,6639,2,5720 8,5720,8,,,,,,,,,,,,,,,,,,
6640,DACT,ⲁⲡⲁⲧⲟⲟⲧⲥ,ⲁⲡⲧⲧⲥ  ⲁⲟⲟ,6640,2,5720 8,5720,8,,,,,,,,,,,,,,,,,,
6641,DACT,ⲁⲡⲁⲧⲟⲟⲧϥ,ⲁⲡⲧⲧϥ  ⲁⲟⲟ,6641,2,5720 8,5720,8,,,,,,,,,,,,,,,,,,
6642,DACT,ⲁⲧⲡⲟⲩ,ⲁⲧⲡ   ⲩ1,6642,2,4479 5   4482 5,4479,5,4482,5,,,,,,,,,,,,,,,,
6643,DACT,ⲁⲧⲡⲥ,ⲁⲧⲡⲥ,6643,2,4479 5   4482 5,4479,5,4482,5,,,,,,,,,,,,,,,,
6644,DACT,ⲁⲧⲡϥ,ⲁⲧⲡϥ,6644,2,4479 5   4482 5,4479,5,4482,5,,,,,,,,,,,,,,,,
6645,DACT,ⲧⲁⲓⲁⲥ,ⲧⲓⲥ ⲁⲁ2,6645,2,1729 5,1729,5,,,,,,,,,,,,,,,,,,
6646,DACT,ⲧⲁⲓⲁⲩ,ⲧⲓⲩ ⲁⲁ22,6646,2,1729 5,1729,5,,,,,,,,,,,,,,,,,,
6647,DACT,ⲙⲟⲩⲓⲉⲟⲩⲉ,ⲙⲓⲩ ⲩⲉⲉ121,6647,2,672 1,672,1,,,,,,,,,,,,,,,,,,
6648,DACT,~ⲁϩ,~ϩ ⲁ,6648,2,1144 5    46912    609 5   7236 5   5015 1,1144,5,469,12,609,5,7236,5,5015,1,,,,,,,,,,
6649,DACT,~ⲁϭⲡⲟⲩ,~ϭⲡ ⲁ ⲩ1,6649,2,4455 5,4455,5,,,,,,,,,,,,,,,,,,
6650,DACT,ⲣⲱϩⲉ,ⲣϩ ⲱⲉ,6650,2,3380 5,3380,5,,,,,,,,,,,,,,,,,,
6651,DACT,ϥⲁ,ϥ ⲁ,6651,2,598413,5984,13,,,,,,,,,,,,,,,,,,
6652,DACT,ⲓⲗⲁⲥⲧⲏⲣⲓⲟⲛ (ϩⲓⲗⲁⲥⲧⲏⲣⲓⲟⲛ),ⲓⲗⲁⲥⲧⲏⲣⲓⲟⲛ (ϩⲓⲗⲁⲥⲧⲏⲣⲓⲟⲛ),6652,1,665231,6652,31,,,,,,,,,,,,,,,,,,
6653,DACT,ϩⲓⲗⲁⲥⲧⲏⲣⲓⲟⲛ,ϩⲓⲗⲁⲥⲧⲏⲣⲓⲟⲛ,6653,2,665231,6652,31,,,,,,,,,,,,,,,,,,
6654,DACT,ⲕⲁⲡⲡⲁⲇⲟⲕⲓⲁ,ⲕⲁⲡⲡⲁⲇⲟⲕⲓⲁ,6654,1,665433,6654,33,,,,,,,,,,,,,,,,,,
6655,DACT,ⲥⲩⲣⲟⲥ,ⲥⲩⲣⲟⲥ,6655,1,665533,6655,33,,,,,,,,,,,,,,,,,,
6656,DACT,ⲁⲙⲁⲥⲉⲓⲁⲥ,ⲁⲙⲁⲥⲉⲓⲁⲥ,6656,1,665632,6656,32,,,,,,,,,,,,,,,,,,
6657,DACT,ⲁⲙⲯⲓⲁⲥ,ⲁⲙⲯⲓⲁⲥ,6657,2,665632,6656,32,,,,,,,,,,,,,,,,,,
6658,DACT,ⲉⲗⲉⲫⲁⲛⲧⲓⲛⲟⲛ,ⲉⲗⲉⲫⲁⲛⲧⲓⲛⲟⲛ,6658,2,665934,6659,34,,,,,,,,,,,,,,,,,,
6659,DACT,ⲉⲗⲉⲫⲁⲛⲧⲓⲛⲟⲥ,ⲉⲗⲉⲫⲁⲛⲧⲓⲛⲟⲥ,6659,1,665934,6659,34,,,,,,,,,,,,,,,,,,
6660,DACT,ⲟⲣⲅⲁⲛⲟⲛ,ⲟⲣⲅⲁⲛⲟⲛ,6660,1,666031,6660,31,,,,,,,,,,,,,,,,,,
